word_id,words,pron,letter_order,letter,type,meaning
958,どこ,どこ,41,ど,疑問代名詞,哪裡、哪個地方
959,どれ,どれ,41,ど,疑問代名詞,哪個（在三個或以上選擇時使用）
960,どちら,どちら,41,ど,疑問代名詞,哪邊、哪個（較正式）
961,いつ,いつ,41,い,疑問代名詞,什麼時候
962,だれ / 誰,だれ,41,だ,疑問代名詞,誰
963,どんな,どんな,41,ど,疑問代名詞,什麼樣的
964,いくつ,いくつ,41,い,疑問代名詞,幾個（用於數數）
965,いくら,いくら,41,い,疑問代名詞,多少錢
966,そして,そして,42,そ,順序,然後、而且(用來連接兩個句子，表示順序或並列)
967,それから,それから,42,そ,順序,然後、接著(強調動作的順序)
968,まず,まず,42,ま,順序,首先
969,次に,つぎに,42,つ,順序,其次、接下來
970,最後に,さいごに,42,さ,順序,最後
971,でも,でも,43,で,對比連接詞,但是、不過女(口語中較常見)
972,しかし,しかし,43,し,對比連接詞,但是、不過(書面語較正式)
973,けれども,けれども,43,け,對比連接詞,但是、然而(比較有禮貌的轉折)
974,ところが,ところが,43,と,對比連接詞,可是、然而(表示意想不到的轉折)
975,だから,だから,44,だ,因果關係連接詞,所以、因此(口語中常用)
976,ですから,ですから,44,で,因果關係連接詞,所以、因此(較正式，適合商務或敬語)
977,なので,なので,44,な,因果關係連接詞,因此、所以(「な形容詞 + なので」的形式)
978,それで,それで,44,そ,因果關係連接詞,因此、所以(表示因果關係)
979,それに,それに,45,そ,補充說明的連接詞,而且、再加上
980,また,また,45,ま,補充說明的連接詞,另外、還有
981,さらに,さらに,45,さ,補充說明的連接詞,更進一步、而且
982,もし,もし,46,も,假設連接詞,"如果、假如
(假設條件，常與「～なら」「～たら」一起用)"
983,すると,すると,46,す,假設連接詞,"於是、結果
(表示前句的結果)"
984,ところで,ところで,47,と,轉話題連接詞,"對了、順帶一提
(轉換話題時使用)"
985,それでは,それでは,47,そ,轉話題連接詞,那麼、那就
986,では,では,47,で,轉話題連接詞,"那麼
(「それでは」的縮略形式，口語更常用)"
987,は,は,48,は,主語助詞,"主題標示，強調後面的內容
如:私は学生です。（我是學生。）"
988,が,が,48,が,主語助詞,"強調主語、表示新資訊
如:犬が好きです。（我喜歡狗。）"
989,を,を,49,を,目的語助詞,"直接受詞標示（動作的對象）
如:本を読みます。（讀書。）"
990,に,に,50,に,方位助詞,"表示時間、地點、方向
如:学校に行きます。（去學校。）"
991,へ,へ,50,へ,方位助詞,"表示方向（「に」的替代用法）
如:日本へ行きます。（去日本。）"
992,で,で,50,で,方位助詞,"表示動作發生的地點、手段
如:バスで行きます。（搭公車去。）"
993,から,から,51,か,起點助詞,"起點、來源、理由
如:東京から来ました。（從東京來的。）"
994,まで,まで,51,ま,起點助詞,"終點、範圍
如:駅まで歩きます。（走到車站。）"
995,で,で,52,で,方式助詞,手段、方法(はしで食べます。（用筷子吃。）)
996,に,に,52,に,方式助詞,變化結果、接收動作對象(先生に聞きます。（問老師。）)
997,と,と,52,と,方式助詞,與...一起、直接引用(友達と行きます。（和朋友一起去。）)
998,から,から,52,か,方式助詞,表示原因（較口語）(雨だから、出かけません。（因為下雨，所以不出門。）)
999,ので,ので,52,の,方式助詞,表示原因（較禮貌）(頭が痛いので、休みます。（因為頭痛，所以請假。）)
1000,と,と,53,と,選擇助詞,和、列舉(りんごとバナナを食べます。（吃蘋果和香蕉。）)
1001,や,や,53,や,選擇助詞,舉例（不限定）(本やノートがあります。（有書和筆記本等。）)
1002,か,か,53,か,選擇助詞,或、選擇(コーヒーかお茶を飲みます。（喝咖啡或茶。）)
1003,も,も,54,も,強調助詞,也、都(私も学生です。（我也是學生。）)
1004,だけ,だけ,54,だ,強調助詞,只有、僅(水だけ飲みます。（只喝水。）)
1005,しか,しか,54,し,強調助詞,只有（接否定）(水しか飲みません。（只喝水（沒有其他的）。）)
1006,ばかり,ばかり,54,ば,強調助詞,只、剛剛(ゲームばかりしています。（只在玩遊戲。）)
1007,よ,よ,55,よ,提示助詞,強調、通知(これは私の本ですよ。（這是我的書喔！）)
1008,ね,ね,55,ね,提示助詞,確認、附和(きれいですね。（好漂亮呢！）)
